159,mp_f_freemode_01,500,hat,84,0
160,mp_f_freemode_01,500,hat,85,0
161,mp_f_freemode_01,500,hat,86,0
162,mp_f_freemode_01,500,hat,87,0
163,mp_f_freemode_01,500,hat,88,0
164,mp_f_freemode_01,500,hat,89,0
165,mp_f_freemode_01,500,hat,90,0
166,mp_f_freemode_01,500,hat,91,0
167,mp_f_freemode_01,500,hat,92,0
168,mp_f_freemode_01,500,hat,93,0
169,mp_f_freemode_01,500,hat,94,0
170,mp_f_freemode_01,500,hat,95,0
171,mp_f_freemode_01,500,hat,96,0
172,mp_f_freemode_01,500,hat,97,0
173,mp_f_freemode_01,500,hat,98,0
174,mp_f_freemode_01,500,hat,99,0
175,mp_f_freemode_01,500,hat,100,0
176,mp_f_freemode_01,500,hat,101,0
177,mp_f_freemode_01,500,hat,102,0
178,mp_f_freemode_01,500,hat,103,0
179,mp_f_freemode_01,500,hat,104,0
180,mp_f_freemode_01,500,hat,105,0
181,mp_f_freemode_01,500,hat,106,0
182,mp_f_freemode_01,500,hat,107,0
183,mp_f_freemode_01,500,hat,108,0
184,mp_f_freemode_01,500,hat,109,0
185,mp_f_freemode_01,500,glasses,26,0
186,mp_f_freemode_01,500,glasses,27,0
